chart,Time,close,num,ShaHighSD,ShaLowSD,,ShaHighUSD,ShaLowUSD
EURUSD,2019.08.09 15:59:00,1.12012,240,0,0,,9.999999999998899e-05,9.999999999843467e-06
EURUSD,2019.08.09 15:58:00,1.12022,241,0,0,,0,4.999999999988347e-05
EURUSD,2019.08.09 15:57:00,1.12023,242,0,0,,0,3.999999999981796e-05
EURUSD,2019.08.09 15:56:00,1.12028,243,7.00000000000145e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 15:55:00,1.12023,244,0.0001099999999998325,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 15:54:00,1.12011,245,0,0,,7.999999999985796e-05,1.999999999990898e-05
EURUSD,2019.08.09 15:53:00,1.12012,246,4.000000000004e-05,8.000000000008001e-05,,0,0
EURUSD,2019.08.09 15:52:00,1.12013,247,9.999999999843467e-06,5.000000000010552e-05,,0,0
EURUSD,2019.08.09 15:51:00,1.12011,248,0,0,,7.999999999985796e-05,9.999999999843467e-06
EURUSD,2019.08.09 15:50:00,1.12018,249,0,0,,4.000000000004e-05,2.000000000013102e-05
EURUSD,2019.08.09 15:49:00,1.12023,250,7.00000000000145e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 15:48:00,1.12014,251,2.000000000013102e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 15:47:00,1.12004,252,0,0,,0,1.999999999990898e-05
EURUSD,2019.08.09 15:46:00,1.12011,253,2.000000000013102e-05,5.999999999994898e-05,,0,0
EURUSD,2019.08.09 15:45:00,1.12004,254,0,0,,0,2.999999999997449e-05
EURUSD,2019.08.09 15:44:00,1.12019,255,2.999999999997449e-05,5.000000000010552e-05,,0,0
EURUSD,2019.08.09 15:43:00,1.1202,256,2.999999999997449e-05,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 15:42:00,1.12018,257,0,0,,1.999999999990898e-05,1.000000000006551e-05
EURUSD,2019.08.09 15:41:00,1.12026,258,1.999999999990898e-05,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 15:40:00,1.12017,259,6.999999999979245e-05,0,,0,0
EURUSD,2019.08.09 15:39:00,1.1201,260,0,0,,0,2.000000000013102e-05
EURUSD,2019.08.09 15:38:00,1.12027,261,0,0,,1.000000000006551e-05,7.00000000000145e-05
EURUSD,2019.08.09 15:37:00,1.12031,262,9.000000000014552e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 15:36:00,1.12027,263,0,0,,0.00012000000000012,2.000000000013102e-05
EURUSD,2019.08.09 15:35:00,1.12027,264,0,0,,0.0001100000000000545,0
EURUSD,2019.08.09 15:34:00,1.1203,265,1.999999999990898e-05,4.999999999988347e-05,,0,0
EURUSD,2019.08.09 15:33:00,1.12028,266,2.000000000013102e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 15:32:00,1.12002,267,0,0,,1.999999999990898e-05,5.000000000010552e-05
EURUSD,2019.08.09 15:31:00,1.12018,268,5.000000000010552e-05,9.000000000014552e-05,,0,0
EURUSD,2019.08.09 15:30:00,1.11993,269,0.0003799999999998249,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 15:29:00,1.11969,270,0,0,,2.999999999997449e-05,9.000000000014552e-05
EURUSD,2019.08.09 15:28:00,1.11972,271,0,5.999999999994898e-05,,0,0
EURUSD,2019.08.09 15:27:00,1.11967,272,0,0,,1.999999999990898e-05,1.000000000006551e-05
EURUSD,2019.08.09 15:26:00,1.11971,273,0,0,,4.000000000004e-05,5.000000000010552e-05
EURUSD,2019.08.09 15:25:00,1.11976,274,0,0,,2.000000000013102e-05,0
EURUSD,2019.08.09 15:24:00,1.11987,275,7.00000000000145e-05,0,,0,0
EURUSD,2019.08.09 15:23:00,1.11986,276,0,0,,1.000000000006551e-05,0
EURUSD,2019.08.09 15:22:00,1.11992,277,2.999999999997449e-05,5.000000000010552e-05,,0,0
